,X_coord,Y_coord,bandgap
0,188,447,2.3446936886251213
1,188,448,2.38170870225605
2,188,449,2.374092436463868
3,188,450,2.3732857667069776
4,189,445,2.382243292304456
5,189,446,2.403255534660768
6,189,447,2.426432344841182
7,189,448,2.4039041751190005
8,189,449,2.4067530909098296
9,189,450,2.3852375144540017
10,189,451,2.3529351646393306
11,189,452,2.362867897879874
12,190,443,2.367929478345764
13,190,444,2.3807370135878836
14,190,445,2.4073443881613095
15,190,446,2.3927446888600583
16,190,447,2.409399125686267
17,190,448,2.3811697825749656
18,190,449,2.3781691907699503
19,190,450,2.3705959679849236
20,190,451,2.3687045505372217
21,190,452,2.3648030109820244
22,190,453,2.393956287992864
23,191,442,2.384651564561837
24,191,443,2.3926776533825596
25,191,444,2.3835441885248256
26,191,445,2.408148917849824
27,191,446,2.378769688565859
28,191,447,2.4014013701809103
29,191,448,2.3987494774744555
30,191,449,2.3965506049124947
31,191,450,2.37406261348122
32,191,451,2.390652734184867
33,191,452,2.3499180747727695
34,191,453,2.374025545863705
35,191,454,2.406046415631182
36,192,441,2.371906806221687
37,192,442,2.3844456713839186
38,192,443,2.3743047743555152
39,192,444,2.386246832461019
40,192,445,2.37116270306408
41,192,446,2.399246954006622
42,192,447,2.3842407682395748
43,192,448,2.4049119477068075
44,192,449,2.4010480968617434
45,192,450,2.4064491903018297
46,192,451,2.412215711336162
47,192,452,2.393901246584575
48,192,453,2.397997633462188
49,192,454,2.3644455098237254
50,192,455,2.3959977874825538
51,193,440,2.3882522495500287
52,193,441,2.3694440956924483
53,193,442,2.420459695952853
54,193,443,2.4002224959476814
55,193,444,2.37082965093977
56,193,445,2.3907002642801554
57,193,446,2.411940315014125
58,193,447,2.4102024870163574
59,193,448,2.3923795406083688
60,193,449,2.3843289081636185
61,193,450,2.4046206069665725
62,193,451,2.4060697753481115
63,193,452,2.403134740981265
64,193,453,2.4039756145200046
65,193,454,2.4179347224235688
66,193,455,2.3893899400769776
67,193,456,2.3880563826840016
68,194,439,2.3846389289251553
69,194,440,2.371603037719871
70,194,441,2.394972184919489
71,194,442,2.4017902609890776
72,194,443,2.3968174048078597
73,194,444,2.410846779309243
74,194,445,2.398125600260561
75,194,446,2.413909514013792
76,194,447,2.4272721628541856
77,194,448,2.4109051286685914
78,194,449,2.4004385746759804
79,194,450,2.3871368406284326
80,194,451,2.40937230419122
81,194,452,2.406646044066897
82,194,453,2.382583424491285
83,194,454,2.409228208415928
84,194,455,2.383166837263144
85,194,456,2.3850731174916544
86,195,439,2.349300524079159
87,195,440,2.3745107424938134
88,195,441,2.396147668832237
89,195,442,2.4070653922714937
90,195,443,2.4073019732687184
91,195,444,2.411189753161
92,195,445,2.4258138012987307
93,195,446,2.4325942345308937
94,195,447,2.4191163675171845
95,195,448,2.4023040609227513
96,195,449,2.405995820209028
97,195,450,2.406897501463358
98,195,451,2.385048997561912
99,195,452,2.4207896106439857
100,195,453,2.395277655514449
101,195,454,2.3882148466259157
102,195,455,2.403675304962727
