,X_coord,Y_coord,bandgap
0,73,303,2.5395735891611917
1,73,304,2.5325946780547928
2,74,301,2.5275973340317455
3,74,302,2.505537521275922
4,74,303,2.5272026481533794
5,74,304,2.547128426609638
6,74,305,2.5620494466452897
7,75,299,2.506170447480728
8,75,300,2.4739489554795218
9,75,301,2.4989105040637
10,75,302,2.5245758392019515
11,75,303,2.4788520553693414
12,75,304,2.5253184599145455
13,75,305,2.5157653028640277
14,75,306,2.5462325324987063
15,76,298,2.5529159498307865
16,76,299,2.535519171984239
17,76,300,2.5452296210021803
18,76,301,2.5403040770283276
19,76,302,2.4962893538285056
20,76,303,2.468812880646716
21,76,304,2.477091787960083
22,76,305,2.5065528687250813
23,76,306,2.537306083522517
24,76,307,2.532320474153621
25,77,297,2.5143065108734635
26,77,298,2.533146812025228
27,77,299,2.520403422438474
28,77,300,2.4587845361091403
29,77,301,2.5051387890137016
30,77,302,2.511076639448812
31,77,303,2.4678656783567696
32,77,304,2.5189689790070773
33,77,305,2.483320575787429
34,77,306,2.507947317634668
35,77,307,2.5425835929313108
36,78,296,2.5570532336917062
37,78,297,2.531783635659255
38,78,298,2.5179290257224425
39,78,299,2.5477965597052257
40,78,300,2.5270970029969764
41,78,301,2.533593663768607
42,78,302,2.482491286437161
43,78,303,2.493433556758775
44,78,304,2.5007613817999172
45,78,305,2.5021723021098854
46,78,306,2.486769427383729
47,78,307,2.532629022243764
48,78,308,2.5321342557294093
49,79,296,2.5524539130761505
50,79,297,2.5329096682315697
51,79,298,2.527872923439606
52,79,299,2.526325279329022
53,79,300,2.5305061915906815
54,79,301,2.504509959840735
55,79,302,2.5287805736042115
56,79,303,2.4751423902204825
57,79,304,2.5028202359940015
58,79,305,2.5270720747438955
59,79,306,2.4951500954989725
60,79,307,2.48260320832617
61,79,308,2.4875197365371515
62,80,295,2.5574689084772166
63,80,296,2.556281471308438
64,80,297,2.513122373032326
65,80,298,2.529427946748633
66,80,299,2.5250071298842593
67,80,300,2.5231453430133164
68,80,301,2.496190819460405
69,80,302,2.548612958249278
70,80,303,2.505409226800988
71,80,304,2.476495876849429
72,80,305,2.5122355107386234
73,80,306,2.48675021263977
74,80,307,2.5026718110375867
75,80,308,2.5170096373416975
76,81,295,2.5645395448318453
77,81,296,2.554987272140479
78,81,297,2.5470063762925808
79,81,298,2.5354404157458266
80,81,299,2.5119823644124954
81,81,300,2.4985438847092953
82,81,301,2.4747129030577444
83,81,302,2.5139886817181805
84,81,303,2.50757747035266
85,81,304,2.5171516811295476
86,81,305,2.4796684923055805
87,81,306,2.532023961134118
88,81,307,2.5056250231005226
89,81,308,2.5380975340066625
90,82,295,2.5673627804410275
91,82,296,2.565603514282729
92,82,297,2.5317929073086534
93,82,298,2.5343608626450798
94,82,299,2.470020101200199
95,82,300,2.529824865780298
96,82,301,2.4680981015276267
97,82,302,2.4733468631609767
98,82,303,2.470558530453672
99,82,304,2.5064848698679616
100,82,305,2.5111060560243583
101,82,306,2.5218766354717954
102,82,307,2.5032207208880015
103,82,308,2.5030019471211626
104,83,296,2.5364907792527096
105,83,297,2.5214425764505903
106,83,298,2.481512429607723
107,83,299,2.475133398687353
108,83,300,2.485522005874956
109,83,301,2.4698393979451674
110,83,302,2.4750469318559474
111,83,303,2.49663919647452
112,83,304,2.4748912776003213
113,83,305,2.4343795431477773
114,83,306,2.555493766509615
115,83,307,2.5644824108443625
116,83,308,2.5663886514043814
117,84,296,2.5482865812727087
118,84,297,2.5339652782809687
119,84,298,2.505240419455741
120,84,299,2.51428690628293
121,84,300,2.5173504761740553
122,84,301,2.473545495998091
123,84,302,2.503375461283931
124,84,303,2.4945388800513166
125,84,304,2.5049326883898217
126,84,305,2.5124438946790946
127,84,306,2.5375979240292583
128,84,307,2.521099692838598
129,84,308,2.5305099049486133
130,85,297,2.5244424523998705
131,85,298,2.471770186407942
132,85,299,2.5000651977077344
133,85,300,2.4908697803635564
134,85,301,2.4646667874610757
135,85,302,2.501704978103295
136,85,303,2.513309761174695
137,85,304,2.505449354878754
138,85,305,2.521666710765533
139,85,306,2.532445047655736
140,85,307,2.530773976770054
141,85,308,2.516133432795009
142,86,297,2.522743571205459
143,86,298,2.5176278809933943
144,86,299,2.5071435243836238
145,86,300,2.4867118918503617
146,86,301,2.473516741634874
147,86,302,2.4777502064416064
148,86,303,2.5107710670047427
149,86,304,2.5311812066270107
150,86,305,2.503555033665436
151,86,306,2.528996448990419
152,86,307,2.5355001940321027
153,87,298,2.5046233538457234
154,87,299,2.5236809055881317
155,87,300,2.5251690313407504
156,87,301,2.5071226317782274
157,87,302,2.5058912409769505
158,87,303,2.500389809164091
159,87,304,2.5134273010096093
160,87,305,2.53645481491228
161,87,306,2.5372901006933164
162,87,307,2.513317921040816
163,88,298,2.562337240559134
164,88,299,2.54417118983612
165,88,300,2.5450872336285015
166,88,301,2.5470995956699194
167,88,302,2.5225988874827694
168,88,303,2.535042415274755
169,88,304,2.5535880814659064
170,88,305,2.547476293800624
171,88,306,2.5556181249894636
172,89,298,2.5504953310697
173,89,299,2.5478299154629775
174,89,300,2.5322519549927196
175,89,301,2.544647446527475
176,89,302,2.5669050638469812
177,89,303,2.5460231187998015
178,89,304,2.5348792222622407
179,89,305,2.559629679360123
180,90,299,2.550213509914736
181,90,300,2.546365299341295
182,90,301,2.5307439194417194
183,90,302,2.5628665520980207
184,90,303,2.553588039645177
185,90,304,2.5513777791952355
186,90,305,2.5108519824369706
187,91,299,2.524286799820268
188,91,300,2.5293190419764477
189,91,301,2.55412699412351
190,91,302,2.5513219375827156
191,91,303,2.546892230610074
192,91,304,2.535909700164053
193,92,300,2.5138981056320424
194,92,301,2.515671243465001
195,92,302,2.5462757635959683
196,92,303,2.5476954666589897
197,93,300,2.5331857788783303
198,93,301,2.5049191104697317
199,93,302,2.5224680020740724
