,X_coord,Y_coord,bandgap
0,423,380,2.2616244654185618
1,423,381,2.262988906763592
2,423,382,2.2715580311586603
3,423,383,2.262794819159572
4,423,384,2.264565514744813
5,424,378,2.2460707307711782
6,424,379,2.25081051428517
7,424,380,2.255080426311196
8,424,381,2.263641118728241
9,424,382,2.258580543597527
10,424,383,2.2564443422192166
11,424,384,2.26454702898157
12,424,385,2.258640695448219
13,424,386,2.256266925169115
14,425,376,2.243890334795806
15,425,377,2.247578440304669
16,425,378,2.2612860204873524
17,425,379,2.2505796811332357
18,425,380,2.2536884295288546
19,425,381,2.254273152528534
20,425,382,2.262960901663356
21,425,383,2.2580415496915793
22,425,384,2.2674521040779876
23,425,385,2.2557658928702398
24,425,386,2.2608048718079607
25,425,387,2.2293349935926265
26,426,374,2.2230246678832586
27,426,375,2.2420893995292577
28,426,376,2.24675911726341
29,426,377,2.257920879808361
30,426,378,2.258164200521995
31,426,379,2.2552276387879937
32,426,380,2.2541200472996206
33,426,381,2.265276327975486
34,426,382,2.2705284568859305
35,426,383,2.276778088175527
36,426,384,2.263343971397418
37,426,385,2.2599294557727005
38,426,386,2.2597369952136797
39,426,387,2.2470479893580055
40,426,388,2.2444545771288364
41,427,373,2.244277744276472
42,427,374,2.2537702652348126
43,427,375,2.2514206477553373
44,427,376,2.2496501830857336
45,427,377,2.2557023867093298
46,427,378,2.2653425270500684
47,427,379,2.2601969989325847
48,427,380,2.2671642297898535
49,427,381,2.27222949694865
50,427,382,2.2788915883376486
51,427,383,2.2800303060343117
52,427,384,2.274338879344493
53,427,385,2.2661527335736293
54,427,386,2.2596660531348123
55,427,387,2.250582354034662
56,427,388,2.2533653226267334
57,427,389,2.2407451045835582
58,428,372,2.216820677847292
59,428,373,2.239091942638719
60,428,374,2.257356360936877
61,428,375,2.2537014157235857
62,428,376,2.2484929317111186
63,428,377,2.2608054084938844
64,428,378,2.2614204112844996
65,428,379,2.273608078733247
66,428,380,2.2757301124182514
67,428,381,2.2892713932449804
68,428,382,2.2749349514681025
69,428,383,2.275882218324947
70,428,384,2.2773302023082382
71,428,385,2.2695017385989043
72,428,386,2.264601172467212
73,428,387,2.254166917600621
74,428,388,2.2462375790327505
75,428,389,2.229447835636898
76,429,371,2.2072932949923407
77,429,372,2.219352372440251
78,429,373,2.243698548775704
79,429,374,2.252658332235564
80,429,375,2.2514553933567982
81,429,376,2.258448044982702
82,429,377,2.2624909455791373
83,429,378,2.266401137759726
84,429,379,2.273112850207745
85,429,380,2.2742733096711754
86,429,381,2.2708401721203146
87,429,382,2.278526362946408
88,429,383,2.2773151209478693
89,429,384,2.2784123655000723
90,429,385,2.273629194756325
91,429,386,2.264324131028126
92,429,387,2.254436983266487
93,429,388,2.2308736623306653
94,429,389,2.243234494908489
95,429,390,2.2272692610412292
96,430,371,2.2048117901797992
97,430,372,2.221478045021692
98,430,373,2.2415550076518054
99,430,374,2.24653919391998
100,430,375,2.2564249816419752
101,430,376,2.2528304180632968
102,430,377,2.249909447927711
103,430,378,2.2567510314021617
104,430,379,2.258888788496007
105,430,380,2.2664114376268176
106,430,381,2.269393243917457
107,430,382,2.2780786687381767
108,430,383,2.273691804992427
109,430,384,2.276138996827279
110,430,385,2.2670729107081327
111,430,386,2.249752927011538
112,430,387,2.240290889694317
113,430,388,2.237232320522327
114,430,389,2.244344445562647
115,430,390,2.227023218092937
116,431,370,2.1975186308632346
117,431,371,2.202663598807128
118,431,372,2.216871049741
119,431,373,2.2304039069902317
120,431,374,2.249846526977884
121,431,375,2.2518610836188366
122,431,376,2.250813865909887
123,431,377,2.256538992721146
124,431,378,2.2572784592856623
125,431,379,2.258823182373066
126,431,380,2.2594281418004156
127,431,381,2.265857829437529
128,431,382,2.2722173607361382
129,431,383,2.275616525711698
130,431,384,2.275621213952863
131,431,385,2.2660126824918354
132,431,386,2.2587336665945332
133,431,387,2.2276903741956895
134,431,388,2.2337260739660008
135,431,389,2.2407341094988373
