,X_coord,Y_coord,bandgap
0,539,449,2.1766285208389284
1,540,447,2.170533119515789
2,540,448,2.1785395911879584
3,540,449,2.1982038449168475
4,540,450,2.189151162452145
5,540,451,2.194343459292586
6,541,447,2.185529752158541
7,541,448,2.196282516239939
8,541,449,2.2049007379500285
9,541,450,2.194041035280232
10,541,451,2.2043265245979202
11,541,452,2.2067381116093707
12,542,446,2.19901445850366
13,542,447,2.1917170291451358
14,542,448,2.1933168322060457
15,542,449,2.2192846555956733
16,542,450,2.2014841215416237
17,542,451,2.1900113971952373
18,542,452,2.1867098338559154
19,542,453,2.188077591282641
20,543,446,2.1742709629628036
21,543,447,2.1938672543556907
22,543,448,2.194682128872931
23,543,449,2.19055548523661
24,543,450,2.1902228250899127
25,543,451,2.195750254393287
26,543,452,2.19516898333967
27,543,453,2.18481615081096
28,543,454,2.178106380171969
29,544,445,2.1722603778398697
30,544,446,2.1566439431870053
31,544,447,2.1818749327247398
32,544,448,2.200091913144839
33,544,449,2.201606286061244
34,544,450,2.2018590182564406
35,544,451,2.188167750635876
36,544,452,2.193171189963392
37,544,453,2.185968423155588
38,544,454,2.1848140162899155
39,544,455,2.186126975377326
40,545,445,2.1732733158739537
41,545,446,2.1869250787155083
42,545,447,2.179808519603072
43,545,448,2.1891461398903966
44,545,449,2.168892612172599
45,545,450,2.1827354108406825
46,545,451,2.1833521855835474
47,545,452,2.191664140995103
48,545,453,2.1715153687741173
49,545,454,2.1751058347523142
50,545,455,2.1884760926148696
51,545,456,2.186245748793093
52,546,445,2.1831554448177513
53,546,446,2.1903828007441843
54,546,447,2.180818112360035
55,546,448,2.171988209631862
56,546,449,2.7227399486491493
57,546,450,2.13691792024432
58,546,451,2.1546336101043075
59,546,452,2.1696069617406204
60,546,453,2.171109500184782
61,546,454,2.1754589575927223
62,546,455,2.1675851337526515
63,546,456,2.1887347263972674
64,546,457,2.1707855615729583
65,547,444,2.1716702649285584
66,547,445,2.188424647474581
67,547,446,2.181235325139386
68,547,447,2.1724113667020624
69,547,448,2.1765195283945613
70,547,449,2.177038071902892
71,547,450,2.1753713291670684
72,547,451,2.1643461951857077
73,547,452,2.153275731469867
74,547,453,2.1607548019914193
75,547,454,2.166111595514661
76,547,455,2.1662579034359504
77,547,456,2.168814273454369
78,547,457,2.189774477347647
79,548,444,2.165073531525974
80,548,445,2.177059326151245
81,548,446,2.185661927806824
82,548,447,2.1873985058668
83,548,448,2.190174067790511
84,548,449,2.1916976317503987
85,548,450,2.198861050247864
86,548,451,2.193592919168149
87,548,452,2.1697214358421517
88,548,453,2.1537972524518643
89,548,454,2.1603823320902373
90,548,455,2.1626747710759604
91,548,456,2.1640057231695455
92,548,457,2.183749583620053
93,548,458,2.1808031050442067
94,549,444,2.1732092547188024
95,549,445,2.177927805238149
96,549,446,2.176641124767558
97,549,447,2.180694695759466
98,549,448,2.19740707517884
99,549,449,2.204628185320973
100,549,450,2.2054074632081218
101,549,451,2.21188139884716
102,549,452,2.197031375918871
103,549,453,2.174802031980819
104,549,454,2.1510640474017437
105,549,455,2.1505850369296726
106,549,456,2.1527580727146605
107,549,457,2.1795795518928043
108,549,458,2.1910859840315755
109,549,459,2.1602437161980905
110,550,444,2.178167114705371
111,550,445,2.1834695289231627
112,550,446,2.1878170726618897
113,550,447,2.1944118737977365
114,550,448,2.1943133146714993
115,550,449,2.2045167951723315
116,550,450,2.209140109318713
117,550,451,2.207506873272234
118,550,452,2.207368036273182
119,550,453,2.176374715675072
120,550,454,2.1530352160908968
121,550,455,2.1522729114868526
122,550,456,2.150463000151241
123,550,457,2.1706203112507882
124,550,458,2.193384910468579
125,550,459,2.184591956261649
126,551,444,2.176296003294884
127,551,445,2.1784813904084985
128,551,446,2.1845715107631847
129,551,447,2.1931976178789188
130,551,448,2.2045966261227403
131,551,449,2.2214722535364997
132,551,450,2.2107189789061565
133,551,451,2.2080164588088174
134,551,452,2.2090988810989565
135,551,453,2.195150849060615
136,551,454,2.154329570957871
137,551,455,2.148731924996913
138,551,456,2.1425877683867633
139,551,457,2.1698112992405956
140,551,458,2.1917749928374155
141,551,459,2.1963994682505295
142,551,460,2.1793087414113432
143,552,444,2.1850803218535773
144,552,445,2.1864810271496005
145,552,446,2.172840880130457
146,552,447,2.1911393273103057
147,552,448,2.1950826429170216
148,552,449,2.1972263797599303
149,552,450,2.2079450234331754
150,552,451,2.2070263785387083
151,552,452,2.207082809739605
152,552,453,2.20011023182278
153,552,454,2.16384878096949
154,552,455,2.137878129392887
155,552,456,2.1370484416550704
156,552,457,2.1560440015912072
157,552,458,2.176268163452566
158,552,459,2.1924569425207783
159,552,460,2.184292007002497
160,553,444,2.1551999322453357
161,553,445,2.1733818928866206
162,553,446,2.1855056476353516
163,553,447,2.1808606070820575
164,553,448,2.1916886153702277
165,553,449,2.1995862621180873
166,553,450,2.1966308708455142
167,553,451,2.199984007545554
168,553,452,2.2021798379453834
169,553,453,2.186264533397924
170,553,454,2.1498015958261463
171,553,455,2.1365538452687005
172,553,456,2.1376191291273243
173,553,457,2.159774323240941
174,553,458,2.18520238371343
175,553,459,2.1938960691472205
176,553,460,2.18516568835403
177,553,461,2.1752727506145155
178,554,444,2.1513751555356793
179,554,445,2.1673304103284754
180,554,446,2.178475854192528
181,554,447,2.1827008797374097
182,554,448,2.1763252682112455
183,554,449,2.1837440266478603
184,554,450,2.189369437874706
185,554,451,2.1958922370587257
186,554,452,2.191536130547252
187,554,453,2.171753923148185
188,554,454,2.1572785461498016
189,554,455,2.1389432366759804
190,554,456,2.1465325703067437
191,554,457,2.1583028261143835
192,554,458,2.186223430867255
193,554,459,2.178919079187099
194,554,460,2.183482604455702
195,554,461,2.161941025311063
196,555,445,2.154542960174428
197,555,446,2.160682978658131
198,555,447,2.172327159097593
199,555,448,2.1699848112528026
200,555,449,2.17591828816349
201,555,450,2.1726475678329664
202,555,451,2.1793924951255716
203,555,452,2.172534696153833
204,555,453,2.1569485736170217
205,555,454,2.145944827353392
206,555,455,2.14301979641993
207,555,456,2.1511286623847075
208,555,457,2.15957863589226
209,555,458,2.1703556285821843
210,555,459,2.177581969118685
211,555,460,2.185425592494209
212,555,461,2.168772561146782
213,556,445,2.136821942901917
214,556,446,2.154190760121065
215,556,447,2.164907482973313
216,556,448,2.171857827063058
217,556,449,2.1697908572959435
218,556,450,2.171308168021483
219,556,451,2.1649892778129516
220,556,452,2.154368292337331
