,X_coord,Y_coord,bandgap
0,74,452,2.5245921439441146
1,74,453,2.50821641517098
2,74,454,2.545618366973934
3,74,455,2.5395778053638933
4,75,450,2.48359588401777
5,75,451,2.459706505530414
6,75,452,2.4807021127939146
7,75,453,2.4938593544453473
8,75,454,2.501058319320257
9,75,455,2.516958851342614
10,75,456,2.5344770992382077
11,76,449,2.4936167532419167
12,76,450,2.497960551061126
13,76,451,2.523877512008603
14,76,452,2.4961060246265547
15,76,453,2.4953676493854577
16,76,454,2.516958112511902
17,76,455,2.5286520627289666
18,76,456,2.5337447163935742
19,76,457,2.5348508572996136
20,77,448,2.485963678109695
21,77,449,2.495858568299395
22,77,450,2.4613905601557673
23,77,451,2.4599797963660124
24,77,452,2.460524471369837
25,77,453,2.436702487395169
26,77,454,2.4624635482375234
27,77,455,2.5263062827733678
28,77,456,2.5514819342023873
29,77,457,2.5110756073189804
30,77,458,2.513950082783424
31,78,447,2.4977822127199985
32,78,448,2.514098317177981
33,78,449,2.4586524460869588
34,78,450,2.464255292279159
35,78,451,2.465644250622885
36,78,452,2.458835401013242
37,78,453,2.460881910618659
38,78,454,2.495943193064192
39,78,455,2.500556118449575
40,78,456,2.5330574828589416
41,78,457,2.5722421684063552
42,78,458,2.5470261527406866
43,78,459,2.5415208673659397
44,79,446,2.4934184410770412
45,79,447,2.4954147533283533
46,79,448,2.462594599862357
47,79,449,2.4589839026376343
48,79,450,2.4693400379740287
49,79,451,2.491617587472142
50,79,452,2.458155347656892
51,79,453,2.450889030015714
52,79,454,2.482193706628958
53,79,455,2.5098739211474532
54,79,456,2.522807921774903
55,79,457,2.5404538479130547
56,79,458,2.5273686188040707
57,79,459,2.524689542477711
58,79,460,2.543244237297964
59,80,446,2.4659658176418637
60,80,447,2.484197198876188
61,80,448,2.4605791144509523
62,80,449,2.46360984282148
63,80,450,2.455057672967208
64,80,451,2.4840875419804105
65,80,452,2.4588298865733633
66,80,453,2.4453646466945758
67,80,454,2.4593763703938025
68,80,455,2.4839439571278623
69,80,456,2.5178266937776277
70,80,457,2.5393192238591706
71,80,458,2.5446084202665413
72,80,459,2.530647432976289
73,80,460,2.5094985049215257
74,81,445,2.5051804294201045
75,81,446,2.526071584913697
76,81,447,2.452183230355236
77,81,448,2.482812587065147
78,81,449,2.500063284881263
79,81,450,2.5104834839275174
80,81,451,2.4693865656744847
81,81,452,2.448217270925511
82,81,453,2.4638954257925145
83,81,454,2.507823626052351
84,81,455,2.5234468550610814
85,81,456,2.5163306362471802
86,81,457,2.5304371274569575
87,81,458,2.5315208343561033
88,81,459,2.547344101156036
89,81,460,2.5534421260315976
90,81,461,2.518393831988191
91,82,446,2.517208093611876
92,82,447,2.4873574068227726
93,82,448,2.4713946036689656
94,82,449,2.4653684082821483
95,82,450,2.4822181177612737
96,82,451,2.490220652764375
97,82,452,2.4650385441767093
98,82,453,2.475778172821685
99,82,454,2.508593813481953
100,82,455,2.514831621260469
101,82,456,2.5256390504376203
102,82,457,2.5522677457953358
103,82,458,2.5532350445836376
104,82,459,2.5513586711553287
105,82,460,2.539388747975161
106,82,461,2.5127481726883283
107,83,446,2.4733850345872654
108,83,447,2.49844824656927
109,83,448,2.503073906984586
110,83,449,2.496062291180695
111,83,450,2.474686392590587
112,83,451,2.5140107443010957
113,83,452,2.485290140621047
114,83,453,2.507533473478688
115,83,454,2.523811087150384
116,83,455,2.5180184791081137
117,83,456,2.559643002122198
118,83,457,2.544691730165622
119,83,458,2.554590008648301
120,83,459,2.548972917427461
121,83,460,2.5183677302900773
122,83,461,2.5185826139344942
123,84,447,2.4982816135409283
124,84,448,2.503861799916333
125,84,449,2.5048577753592456
126,84,450,2.5033469382130606
127,84,451,2.5441973321443325
128,84,452,2.5191616567432566
129,84,453,2.5283018187071504
130,84,454,2.535959108039824
131,84,455,2.5439394002892954
132,84,456,2.562080134282792
133,84,457,2.5585551694339967
134,84,458,2.5652175947069265
135,84,459,2.5537553811562073
136,84,460,2.5399025264836377
137,84,461,2.51144596957071
138,85,448,2.513157819082679
139,85,449,2.5253138044296413
140,85,450,2.5120653131292374
141,85,451,2.525151804385594
142,85,452,2.522213668930209
143,85,453,2.541472486156439
144,85,454,2.5512038627857736
145,85,455,2.5530994163273997
146,85,456,2.5522210636916047
147,85,457,2.5330033458586887
148,85,458,2.5525200154385828
149,85,459,2.5373861089063765
150,85,460,2.547334630353185
151,85,461,2.536693408170861
152,86,450,2.474757649721211
153,86,451,2.511688720236421
154,86,452,2.5158464488211356
155,86,453,2.538728577500782
156,86,454,2.5567788127670337
157,86,455,2.5511540149808103
158,86,456,2.5607501933218226
159,86,457,2.557623611884714
160,86,458,2.5402642083015765
161,86,459,2.5317711159816736
162,86,460,2.5096568883363606
163,87,454,2.530734972679547
164,87,455,2.536945424768651
165,87,456,2.5613568242057716
166,87,457,2.5062947793581016
167,87,458,2.5298593620255168
168,87,459,2.5221033340938663
169,88,456,2.519755904228383
170,88,457,2.520563287847207
