,X_coord,Y_coord,bandgap
0,72,218,2.556250478717362
1,72,219,2.540374819264468
2,72,220,2.5450087957292333
3,72,221,2.51288783456807
4,72,222,2.522394266713065
5,72,223,2.5220861066261495
6,72,224,2.5229184720527216
7,73,217,2.563500606761402
8,73,218,2.5209319418998053
9,73,219,2.5265079609406507
10,73,220,2.4766558532007177
11,73,221,2.4908858068875266
12,73,222,2.511766825031755
13,73,223,2.5129688107654067
14,73,224,2.529040519546671
15,73,225,2.5178355576174543
16,74,215,2.550831603567134
17,74,216,2.559958125847085
18,74,217,2.562690354321395
19,74,218,2.536793501833958
20,74,219,2.5195309467385583
21,74,220,2.528006519641596
22,74,221,2.4898561998833806
23,74,222,2.5164186069037773
24,74,223,2.5291096191625493
25,74,224,2.543439281746857
26,74,225,2.505133591511314
27,74,226,2.530970807032963
28,75,214,2.5643510476486555
29,75,215,2.56514967048072
30,75,216,2.5503149921325026
31,75,217,2.545458310934039
32,75,218,2.5281289946492342
33,75,219,2.5055576622540987
34,75,220,2.523522142110554
35,75,221,2.532390055361233
36,75,222,2.4817602430120003
37,75,223,2.5086224848557133
38,75,224,2.5390821419499123
39,75,225,2.5269262720624663
40,75,226,2.5433037915491417
41,76,214,2.5602798131593945
42,76,215,2.5638475543213723
43,76,216,2.547441265078987
44,76,217,2.5343480304895
45,76,218,2.507909172249842
46,76,219,2.488508477843191
47,76,220,2.482406240340011
48,76,221,2.5255498403964207
49,76,222,2.520134028072395
50,76,223,2.539733235814933
51,76,224,2.5317843938984392
52,76,225,2.5391305536358297
53,76,226,2.5471328235324857
54,76,227,2.5299840478858138
55,77,213,2.56750679915147
56,77,214,2.562891537909971
57,77,215,2.5679604634126427
58,77,216,2.558326872491663
59,77,217,2.5580468750076015
60,77,218,2.5301544550359503
61,77,219,2.5370671575377917
62,77,220,2.4932286662010252
63,77,221,2.466274747350575
64,77,222,2.5041150527415943
65,77,223,2.4821121434948727
66,77,224,2.526178121820217
67,77,225,2.5319596686482213
68,77,226,2.5262446529960196
69,77,227,2.537822698512387
70,78,214,2.5605394089716467
71,78,215,2.563734193887981
72,78,216,2.5442986258091773
73,78,217,2.544409473145181
74,78,218,2.5337422910673024
75,78,219,2.5002682475432256
76,78,220,2.4842845731193757
77,78,221,2.4752810108576613
78,78,222,2.502512204479135
79,78,223,2.5135772883259846
80,78,224,2.517614909064091
81,78,225,2.517744376331386
82,78,226,2.5418433615036653
83,78,227,2.5416646938944587
84,78,228,2.5243979269617998
85,79,214,2.5636560220625277
86,79,215,2.548793670175886
87,79,216,2.5606583399641463
88,79,217,2.5484032760515913
89,79,218,2.5262008149256476
90,79,219,2.5318782111691327
91,79,220,2.509419190346505
92,79,221,2.5038984589470923
93,79,222,2.5233925773082317
94,79,223,2.5031512823643167
95,79,224,2.4832986532897117
96,79,225,2.499428021693582
97,79,226,2.5313024561623156
98,79,227,2.530469885880177
99,79,228,2.531959689510277
100,80,215,2.5644238217147626
101,80,216,2.558130018167529
102,80,217,2.555553473904422
103,80,218,2.557999571081837
104,80,219,2.537668750127554
105,80,220,2.5351816212687783
106,80,221,2.530374896681059
107,80,222,2.526462529765333
108,80,223,2.5566364900115226
109,80,224,2.532669408733639
110,80,225,2.5332998679415173
111,80,226,2.5314808199398584
112,80,227,2.5497877590225704
113,80,228,2.5203501792754603
114,81,216,2.576736241357449
115,81,217,2.556546302991796
116,81,218,2.5567079177360315
117,81,219,2.561133818762842
118,81,220,2.562886797312422
119,81,221,2.544578672785405
120,81,222,2.5311455824328344
121,81,223,2.538219200000735
122,81,224,2.538772573512929
123,81,225,2.520640327185934
124,81,226,2.534259269100777
125,81,227,2.5168643497481504
126,82,217,2.548853262576971
127,82,218,2.561477472815216
128,82,219,2.5582826098680544
129,82,220,2.568099270992658
130,82,221,2.5553209305131435
131,82,222,2.5660621549879954
132,82,223,2.5548523047345193
133,82,224,2.555924247881742
134,82,225,2.5542776401158394
135,82,226,2.54488765768035
136,83,218,2.549827617186078
137,83,219,2.56243377425517
138,83,220,2.5649454064146777
139,83,221,2.555411289123273
140,83,222,2.5392879559595727
141,83,223,2.5495772121537414
142,83,224,2.549309709142607
143,83,225,2.5460656800704364
144,84,220,2.5469990826204807
145,84,221,2.5554770057253187
146,84,222,2.5350173279568047
147,84,223,2.5209603639175393
